Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year
Nifty 50 (National Stock Exchange of India),2020-07-21,11126.099609375,11179.5498046875,11113.25,11162.25,11162.25,772000.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-21,37823.609375,37990.55078125,37742.05078125,37930.328125,37930.328125,22700.0,2020
^N225,2020-07-21,22789.380859375,22925.580078125,22780.220703125,22884.220703125,22884.220703125,68600000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-21,3330.547119140625,3336.678955078125,3300.572021484375,3320.89501953125,3320.89501953125,359300.0,2020
Euronext 100 (European Stock Exchange),2020-07-21,1021.030029296875,1028.530029296875,1016.510009765625,1017.7899780273438,1017.7899780273438,239351000.0,2020
Dow Jones Industrial Average (USA),2020-07-21,26833.140625,27025.380859375,26766.220703125,26840.400390625,26840.400390625,364930000.0,2020
S&P 500 Index (USA),2020-07-21,3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,3257.300048828125,4556610000.0,2020
Gold Futures,2020-07-21,1822.0,1842.4000244140625,1822.0,1842.4000244140625,1842.4000244140625,117.0,2020
Crude Oil Futures,2020-07-21,40.650001525878906,42.400001525878906,40.63999938964844,41.959999084472656,41.959999084472656,389117.0,2020
NYSE Composite (New York Stock Exchange),2020-07-22,12508.6796875,12578.98046875,12480.73046875,12569.0703125,12569.0703125,4267160000.0,2020
NASDAQ Composite,2020-07-22,10687.580078125,10745.3203125,10627.4501953125,10706.1298828125,10706.1298828125,4128960000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-22,6269.7001953125,6271.0,6197.5,6207.10009765625,6207.10009765625,745230100.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-22,11231.2001953125,11238.099609375,11056.5498046875,11132.599609375,11132.599609375,765100.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-22,38178.0703125,38199.26953125,37601.62109375,37871.51953125,37871.51953125,22300.0,2020
^N225,2020-07-22,22791.75,22855.310546875,22732.919921875,22751.609375,22751.609375,65400000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-22,3315.181884765625,3381.97607421875,3311.785888671875,3333.1640625,3333.1640625,393300.0,2020
Euronext 100 (European Stock Exchange),2020-07-22,1015.8099975585938,1016.030029296875,1002.0599975585938,1003.7899780273438,1003.7899780273438,211548800.0,2020
Dow Jones Industrial Average (USA),2020-07-22,26824.560546875,27035.240234375,26794.189453125,27005.83984375,27005.83984375,404340000.0,2020
S&P 500 Index (USA),2020-07-22,3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,3276.02001953125,4267160000.0,2020
Gold Futures,2020-07-22,1858.0999755859373,1867.0,1854.699951171875,1864.0999755859373,1864.0999755859373,213.0,2020
Crude Oil Futures,2020-07-22,41.540000915527344,42.02999877929688,41.13999938964844,41.900001525878906,41.900001525878906,333647.0,2020
NYSE Composite (New York Stock Exchange),2020-07-23,12567.169921875,12617.1796875,12459.0595703125,12510.8701171875,12510.8701171875,4296760000.0,2020
NASDAQ Composite,2020-07-23,10689.5,10728.1201171875,10407.8701171875,10461.419921875,10461.419921875,4501540000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-23,6207.10009765625,6273.60009765625,6202.89990234375,6211.39990234375,6211.39990234375,605739200.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-23,11135.0,11239.7998046875,11103.150390625,11215.4501953125,11215.4501953125,621600.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-23,37814.921875,38225.03125,37738.58984375,38140.46875,38140.46875,19600.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-23,3306.14892578125,3336.300048828125,3257.826904296875,3325.110107421875,3325.110107421875,407000.0,2020
Euronext 100 (European Stock Exchange),2020-07-23,1009.8400268554688,1013.3499755859376,1002.5399780273438,1005.27001953125,1005.27001953125,198488200.0,2020
Dow Jones Industrial Average (USA),2020-07-23,26955.970703125,26973.849609375,26560.0390625,26652.330078125,26652.330078125,419800000.0,2020
S&P 500 Index (USA),2020-07-23,3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,3235.659912109375,4296760000.0,2020
Gold Futures,2020-07-23,1868.699951171875,1890.300048828125,1868.5,1889.0999755859373,1889.0999755859373,133.0,2020
Crude Oil Futures,2020-07-23,41.95000076293945,42.36000061035156,40.83000183105469,41.06999969482422,41.06999969482422,389412.0,2020
NYSE Composite (New York Stock Exchange),2020-07-24,12488.6796875,12522.1904296875,12427.66015625,12461.7802734375,12461.7802734375,3689410000.0,2020
NASDAQ Composite,2020-07-24,10294.41015625,10418.75,10217.3095703125,10363.1796875,10363.1796875,4233390000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-24,6211.39990234375,6211.39990234375,6099.10009765625,6123.7998046875,6123.7998046875,679819200.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-24,11149.9501953125,11225.400390625,11090.2998046875,11194.150390625,11194.150390625,678900.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-24,37949.58984375,38235.73046875,37748.41015625,38128.8984375,38128.8984375,19900.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-24,3310.64501953125,3319.126953125,3184.965087890625,3196.76806640625,3196.76806640625,427100.0,2020
Euronext 100 (European Stock Exchange),2020-07-24,992.3900146484376,992.5800170898438,981.219970703125,986.9500122070312,986.9500122070312,178936600.0,2020
Dow Jones Industrial Average (USA),2020-07-24,26533.41015625,26625.69921875,26402.859375,26469.890625,26469.890625,494170000.0,2020
S&P 500 Index (USA),2020-07-24,3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3215.6298828125,3689410000.0,2020
Gold Futures,2020-07-24,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,1897.300048828125,474.0,2020
Crude Oil Futures,2020-07-24,41.060001373291016,41.66999816894531,40.65999984741211,41.290000915527344,41.290000915527344,353159.0,2020
NYSE Composite (New York Stock Exchange),2020-07-27,12481.009765625,12556.5595703125,12444.509765625,12553.1298828125,12553.1298828125,3970310000.0,2020
NASDAQ Composite,2020-07-27,10421.7001953125,10546.4404296875,10399.8603515625,10536.26953125,10536.26953125,4244570000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-27,6123.7998046875,6127.60009765625,6086.60009765625,6104.89990234375,6104.89990234375,704383900.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-27,11225.0,11225.0,11087.849609375,11131.7998046875,11131.7998046875,588100.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-27,38275.33984375,38275.33984375,37769.44140625,37934.73046875,37934.73046875,18600.0,2020
^N225,2020-07-27,22495.94921875,22741.130859375,22429.5703125,22715.849609375,22715.849609375,71800000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-27,3210.385986328125,3221.985107421875,3174.657958984375,3205.22705078125,3205.22705078125,299300.0,2020
Euronext 100 (European Stock Exchange),2020-07-27,983.9000244140624,987.3200073242188,978.97998046875,983.7000122070312,983.7000122070312,187733300.0,2020
Dow Jones Industrial Average (USA),2020-07-27,26447.669921875,26625.4609375,26426.919921875,26584.76953125,26584.76953125,400930000.0,2020
S&P 500 Index (USA),2020-07-27,3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3239.409912109375,3970310000.0,2020
Gold Futures,2020-07-27,1901.699951171875,1938.0,1901.5,1931.0,1931.0,364.0,2020
Crude Oil Futures,2020-07-27,41.2599983215332,41.81999969482422,40.47999954223633,41.59999847412109,41.59999847412109,377714.0,2020
NYSE Composite (New York Stock Exchange),2020-07-28,12515.83984375,12563.4501953125,12482.26953125,12491.2197265625,12491.2197265625,4053180000.0,2020
NASDAQ Composite,2020-07-28,10509.2001953125,10523.6396484375,10397.8701171875,10402.08984375,10402.08984375,3894660000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-28,6104.89990234375,6149.89990234375,6083.7001953125,6129.2998046875,6129.2998046875,612575200.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-28,11154.099609375,11317.75,11151.400390625,11300.5498046875,11300.5498046875,683900.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-28,38052.1796875,38554.71875,37998.12890625,38492.94921875,38492.94921875,15500.0,2020
^N225,2020-07-28,22735.01953125,22842.189453125,22646.220703125,22657.380859375,22657.380859375,67800000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-28,3226.133056640625,3245.297119140625,3208.493896484375,3227.9599609375,3227.9599609375,289400.0,2020
Euronext 100 (European Stock Exchange),2020-07-28,982.780029296875,986.6300048828124,977.25,984.9000244140624,984.9000244140624,188959900.0,2020
Dow Jones Industrial Average (USA),2020-07-28,26529.44921875,26556.83984375,26361.7109375,26379.279296875,26379.279296875,361090000.0,2020
S&P 500 Index (USA),2020-07-28,3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,3218.43994140625,4053180000.0,2020
Gold Futures,2020-07-28,1931.5,1944.699951171875,1928.5999755859373,1944.699951171875,1944.699951171875,825.0,2020
Crude Oil Futures,2020-07-28,41.650001525878906,41.93000030517578,40.84999847412109,41.040000915527344,41.040000915527344,276804.0,2020
NYSE Composite (New York Stock Exchange),2020-07-29,12533.4599609375,12688.6904296875,12533.4599609375,12669.6201171875,12669.6201171875,4478200000.0,2020
NASDAQ Composite,2020-07-29,10474.7001953125,10567.91015625,10464.0,10542.9404296875,10542.9404296875,4009640000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-29,6129.2998046875,6155.10009765625,6116.7001953125,6131.5,6131.5,718093000.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-29,11276.900390625,11341.400390625,11149.75,11202.849609375,11202.849609375,600700.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-29,38427.1484375,38617.03125,37884.41015625,38071.12890625,38071.12890625,17600.0,2020
^N225,2020-07-29,22543.890625,22584.869140625,22366.33984375,22397.109375,22397.109375,74300000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-29,3221.988037109375,3294.552001953125,3209.989990234375,3294.552001953125,3294.552001953125,324900.0,2020
Euronext 100 (European Stock Exchange),2020-07-29,985.4099731445312,990.9199829101562,985.1599731445312,987.0900268554688,987.0900268554688,186623500.0,2020
Dow Jones Industrial Average (USA),2020-07-29,26388.439453125,26602.44921875,26375.390625,26539.5703125,26539.5703125,347580000.0,2020
S&P 500 Index (USA),2020-07-29,3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,3258.43994140625,4478200000.0,2020
Gold Futures,2020-07-29,1953.199951171875,1953.5,1952.5999755859373,1953.5,1953.5,209835.0,2020
Crude Oil Futures,2020-07-29,41.130001068115234,41.56999969482422,40.93000030517578,41.27000045776367,41.27000045776367,295855.0,2020
NYSE Composite (New York Stock Exchange),2020-07-30,12491.4599609375,12544.7998046875,12393.7998046875,12533.2802734375,12533.2802734375,4264920000.0,2020
NASDAQ Composite,2020-07-30,10450.1201171875,10609.58984375,10412.08984375,10587.8095703125,10587.8095703125,4185810000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-30,6131.5,6145.7998046875,5924.7001953125,5990.0,5990.0,1229813400.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-30,11254.2998046875,11299.9501953125,11084.9501953125,11102.150390625,11102.150390625,677800.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-30,38262.828125,38413.80859375,37678.421875,37736.0703125,37736.0703125,14800.0,2020
^N225,2020-07-30,22489.240234375,22506.599609375,22334.7109375,22339.23046875,22339.23046875,77800000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-30,3299.572021484375,3312.450927734375,3282.162109375,3286.822021484375,3286.822021484375,340700.0,2020
Euronext 100 (European Stock Exchange),2020-07-30,988.6699829101562,988.6699829101562,956.219970703125,966.0800170898438,966.0800170898438,306775400.0,2020
Dow Jones Industrial Average (USA),2020-07-30,26367.419921875,26374.9296875,25992.279296875,26313.650390625,26313.650390625,351540000.0,2020
S&P 500 Index (USA),2020-07-30,3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,3246.219970703125,4264920000.0,2020
Gold Futures,2020-07-30,1963.4000244140625,1965.0999755859373,1930.0,1942.300048828125,1942.300048828125,28853.0,2020
Crude Oil Futures,2020-07-30,41.31999969482422,41.38999938964844,38.720001220703125,39.91999816894531,39.91999816894531,487325.0,2020
NYSE Composite (New York Stock Exchange),2020-07-31,12509.330078125,12509.330078125,12320.73046875,12465.0498046875,12465.0498046875,5007530000.0,2020
NASDAQ Composite,2020-07-31,10741.4697265625,10747.7998046875,10557.7001953125,10745.26953125,10745.26953125,4438730000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-07-31,5990.0,6046.2998046875,5897.7998046875,5897.7998046875,5897.7998046875,1007598800.0,2020
Nifty 50 (National Stock Exchange of India),2020-07-31,11139.5,11150.400390625,11026.650390625,11073.4501953125,11073.4501953125,642600.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-07-31,37847.87890625,37897.78125,37431.6796875,37606.890625,37606.890625,20200.0,2020
^N225,2020-07-31,22267.58984375,22295.05078125,21710.0,21710.0,21710.0,106600000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-07-31,3280.7958984375,3333.785888671875,3261.614013671875,3310.007080078125,3310.007080078125,353800.0,2020
Euronext 100 (European Stock Exchange),2020-07-31,969.989990234375,976.5700073242188,954.260009765625,954.260009765625,954.260009765625,288781800.0,2020
Dow Jones Industrial Average (USA),2020-07-31,26409.330078125,26440.01953125,26013.58984375,26428.3203125,26428.3203125,488050000.0,2020
S&P 500 Index (USA),2020-07-31,3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,3271.1201171875,5007530000.0,2020
Gold Futures,2020-07-31,1948.5999755859373,1981.0999755859373,1948.0,1962.800048828125,1962.800048828125,2914.0,2020
Crude Oil Futures,2020-07-31,40.34000015258789,40.54999923706055,39.65999984741211,40.27000045776367,40.27000045776367,318788.0,2020
NYSE Composite (New York Stock Exchange),2020-08-03,12513.2099609375,12562.26953125,12470.4697265625,12536.8095703125,12536.8095703125,4438940000.0,2020
NASDAQ Composite,2020-08-03,10848.6396484375,10927.5595703125,10831.150390625,10902.7998046875,10902.7998046875,4203890000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-03,5897.7998046875,6038.7998046875,5857.10009765625,6032.89990234375,6032.89990234375,948540800.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-03,11057.5498046875,11058.0498046875,10882.25,10891.599609375,10891.599609375,680900.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-03,37595.73046875,37596.01953125,36911.23046875,36939.6015625,36939.6015625,14300.0,2020
^N225,2020-08-03,21947.580078125,22214.58984375,21919.830078125,22195.380859375,22195.380859375,84000000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-03,3332.18310546875,3368.10302734375,3327.677001953125,3367.966064453125,3367.966064453125,407500.0,2020
Euronext 100 (European Stock Exchange),2020-08-03,956.1900024414062,974.6599731445312,949.9400024414062,971.3099975585938,971.3099975585938,232805400.0,2020
Dow Jones Industrial Average (USA),2020-08-03,26542.3203125,26707.259765625,26534.380859375,26664.400390625,26664.400390625,439380000.0,2020
S&P 500 Index (USA),2020-08-03,3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,3294.610107421875,4438940000.0,2020
Gold Futures,2020-08-03,1984.300048828125,1984.300048828125,1955.5,1966.0,1966.0,683.0,2020
Crude Oil Futures,2020-08-03,40.38999938964844,41.2400016784668,39.58000183105469,41.0099983215332,41.0099983215332,338326.0,2020
NYSE Composite (New York Stock Exchange),2020-08-04,12548.9296875,12612.4697265625,12532.6103515625,12612.1103515625,12612.1103515625,4414380000.0,2020
NASDAQ Composite,2020-08-04,10897.8896484375,10941.91015625,10852.900390625,10941.169921875,10941.169921875,4016520000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-04,6032.89990234375,6056.5,5986.7998046875,6036.0,6036.0,766666900.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-04,10946.650390625,11112.25,10908.099609375,11095.25,11095.25,625700.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-04,37092.859375,37745.6015625,36987.73046875,37687.91015625,37687.91015625,15100.0,2020
^N225,2020-08-04,22379.740234375,22603.8203125,22379.740234375,22573.66015625,22573.66015625,89100000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-04,3376.43994140625,3391.070068359375,3352.5,3371.68994140625,3371.68994140625,442300.0,2020
Euronext 100 (European Stock Exchange),2020-08-04,977.0399780273438,980.1599731445312,967.0,973.2999877929688,973.2999877929688,216172000.0,2020
Dow Jones Industrial Average (USA),2020-08-04,26664.609375,26832.720703125,26597.8203125,26828.470703125,26828.470703125,346350000.0,2020
S&P 500 Index (USA),2020-08-04,3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,3306.510009765625,4414380000.0,2020
Gold Futures,2020-08-04,1971.0,2016.199951171875,1968.800048828125,2001.199951171875,2001.199951171875,2010.0,2020
Crude Oil Futures,2020-08-04,40.77999877929688,42.08000183105469,40.13999938964844,41.70000076293945,41.70000076293945,451575.0,2020
NYSE Composite (New York Stock Exchange),2020-08-05,12612.08984375,12751.3603515625,12612.08984375,12731.5498046875,12731.5498046875,4535060000.0,2020
NASDAQ Composite,2020-08-05,10967.8701171875,11002.1103515625,10943.7197265625,10998.400390625,10998.400390625,4160740000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-05,6036.0,6111.5,6036.0,6104.7001953125,6104.7001953125,715558400.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-05,11155.75,11225.650390625,11064.0498046875,11101.650390625,11101.650390625,667600.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-05,37892.359375,38139.9609375,37550.6015625,37663.328125,37663.328125,19800.0,2020
^N225,2020-08-05,22479.720703125,22554.19921875,22356.25,22514.849609375,22514.849609375,74000000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-05,3363.330078125,3383.639892578125,3333.8798828125,3377.56005859375,3377.56005859375,385800.0,2020
Euronext 100 (European Stock Exchange),2020-08-05,979.8699951171876,986.2999877929688,978.219970703125,981.7000122070312,981.7000122070312,208511200.0,2020
Dow Jones Industrial Average (USA),2020-08-05,26924.779296875,27221.669921875,26924.779296875,27201.51953125,27201.51953125,366000000.0,2020
S&P 500 Index (USA),2020-08-05,3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,3327.77001953125,4535060000.0,2020
Gold Futures,2020-08-05,2024.0,2050.199951171875,2011.0,2031.0999755859373,2031.0999755859373,1422.0,2020
Crude Oil Futures,2020-08-05,41.560001373291016,43.52000045776367,41.470001220703125,42.18999862670898,42.18999862670898,491268.0,2020
NYSE Composite (New York Stock Exchange),2020-08-06,12702.8798828125,12731.2900390625,12659.3095703125,12729.169921875,12729.169921875,4278930000.0,2020
NASDAQ Composite,2020-08-06,10989.98046875,11121.1904296875,10963.41015625,11108.0703125,11108.0703125,4120000000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-06,6104.7001953125,6104.7001953125,5980.39990234375,6026.89990234375,6026.89990234375,629266500.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-06,11185.7001953125,11256.7998046875,11127.2998046875,11200.150390625,11200.150390625,600400.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-06,37946.80078125,38221.3984375,37755.1015625,38025.44921875,38025.44921875,16600.0,2020
^N225,2020-08-06,22471.7109375,22587.75,22362.890625,22418.150390625,22418.150390625,62600000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-06,3380.760009765625,3392.699951171875,3334.330078125,3386.4599609375,3386.4599609375,415300.0,2020
Euronext 100 (European Stock Exchange),2020-08-06,979.2899780273438,984.0999755859376,968.6300048828124,972.8200073242188,972.8200073242188,213597000.0,2020
Dow Jones Industrial Average (USA),2020-08-06,27170.8203125,27394.099609375,27145.25,27386.98046875,27386.98046875,322460000.0,2020
S&P 500 Index (USA),2020-08-06,3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,3349.159912109375,4278930000.0,2020
Gold Futures,2020-08-06,2045.5,2063.0,2040.0,2051.5,2051.5,294.0,2020
Crude Oil Futures,2020-08-06,42.18999862670898,42.650001525878906,41.61000061035156,41.95000076293945,41.95000076293945,359610.0,2020
NYSE Composite (New York Stock Exchange),2020-08-07,12655.7001953125,12766.0498046875,12650.6796875,12765.83984375,12765.83984375,4110030000.0,2020
NASDAQ Composite,2020-08-07,11072.5302734375,11126.0400390625,10920.3701171875,11010.98046875,11010.98046875,4263930000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-07,6026.89990234375,6046.0,5996.7001953125,6032.2001953125,6032.2001953125,540972400.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-07,11186.650390625,11231.900390625,11142.0498046875,11214.0498046875,11214.0498046875,452600.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-07,37951.0703125,38109.6796875,37787.37890625,38040.5703125,38040.5703125,15300.0,2020
^N225,2020-08-07,22433.779296875,22436.16015625,22204.609375,22329.939453125,22329.939453125,66700000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-07,3370.587890625,3374.133056640625,3307.712890625,3354.034912109375,3354.034912109375,403900.0,2020
Euronext 100 (European Stock Exchange),2020-08-07,968.2100219726562,974.5800170898438,964.8699951171876,972.9500122070312,972.9500122070312,178834700.0,2020
Dow Jones Industrial Average (USA),2020-08-07,27321.6796875,27456.240234375,27223.55078125,27433.48046875,27433.48046875,321170000.0,2020
S&P 500 Index (USA),2020-08-07,3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,3351.280029296875,4110030000.0,2020
Gold Futures,2020-08-07,2040.0999755859373,2055.0,2009.5999755859373,2010.0999755859373,2010.0999755859373,808.0,2020
Crude Oil Futures,2020-08-07,41.970001220703125,42.220001220703125,41.060001373291016,41.220001220703125,41.220001220703125,398997.0,2020
NYSE Composite (New York Stock Exchange),2020-08-10,12797.7802734375,12854.51953125,12794.5302734375,12844.01953125,12844.01953125,4327920000.0,2020
NASDAQ Composite,2020-08-10,11033.73046875,11040.240234375,10849.4599609375,10968.3603515625,10968.3603515625,4048420000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-10,6032.2001953125,6099.5,6028.5,6050.60009765625,6050.60009765625,558064500.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-10,11270.25,11337.2998046875,11238.0,11270.150390625,11270.150390625,492000.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-10,38168.421875,38430.69140625,38073.2890625,38182.078125,38182.078125,17200.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-10,3341.528076171875,3399.931884765625,3335.04296875,3379.251953125,3379.251953125,381400.0,2020
Euronext 100 (European Stock Exchange),2020-08-10,974.4000244140624,979.3200073242188,968.77001953125,973.1099853515624,973.1099853515624,170760900.0,2020
Dow Jones Industrial Average (USA),2020-08-10,27488.2109375,27803.859375,27488.2109375,27791.439453125,27791.439453125,360340000.0,2020
S&P 500 Index (USA),2020-08-10,3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,3360.469970703125,4327920000.0,2020
Gold Futures,2020-08-10,2026.4000244140625,2043.800048828125,2017.5,2024.4000244140625,2024.4000244140625,233.0,2020
Crude Oil Futures,2020-08-10,41.5,42.33000183105469,41.16999816894531,41.93999862670898,41.93999862670898,367796.0,2020
NYSE Composite (New York Stock Exchange),2020-08-11,12996.4296875,13003.58984375,12826.8701171875,12849.4296875,12849.4296875,4880540000.0,2020
NASDAQ Composite,2020-08-11,10942.66015625,10989.419921875,10762.7099609375,10782.8203125,10782.8203125,4331770000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-11,6050.60009765625,6206.0,6050.60009765625,6154.2998046875,6154.2998046875,758790700.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-11,11322.25,11373.599609375,11299.150390625,11322.5,11322.5,586100.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-11,38371.33984375,38556.26953125,38313.05859375,38407.01171875,38407.01171875,18700.0,2020
^N225,2020-08-11,22505.509765625,22760.869140625,22497.0703125,22750.240234375,22750.240234375,99300000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-11,3379.487060546875,3409.05908203125,3336.094970703125,3340.2900390625,3340.2900390625,400500.0,2020
Euronext 100 (European Stock Exchange),2020-08-11,981.2999877929688,997.8099975585938,980.9000244140624,993.7000122070312,993.7000122070312,250570700.0,2020
Dow Jones Industrial Average (USA),2020-08-11,27961.640625,28154.880859375,27624.509765625,27686.91015625,27686.91015625,428220000.0,2020
S&P 500 Index (USA),2020-08-11,3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,3333.68994140625,4880540000.0,2020
Gold Futures,2020-08-11,2012.4000244140625,2016.0,1904.0,1932.5999755859373,1932.5999755859373,971.0,2020
Crude Oil Futures,2020-08-11,41.97999954223633,42.93999862670898,41.47999954223633,41.61000061035156,41.61000061035156,432843.0,2020
NYSE Composite (New York Stock Exchange),2020-08-12,12984.900390625,13010.8603515625,12944.7802734375,12974.830078125,12974.830078125,3772250000.0,2020
NASDAQ Composite,2020-08-12,10878.1201171875,11036.7197265625,10877.16015625,11012.240234375,11012.240234375,3745230000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-12,6154.2998046875,6297.2001953125,6151.60009765625,6280.10009765625,6280.10009765625,680848000.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-12,11289.0,11322.0,11242.650390625,11308.400390625,11308.400390625,609900.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-12,38321.12890625,38414.37109375,38125.80859375,38369.62890625,38369.62890625,25300.0,2020
^N225,2020-08-12,22747.439453125,22874.369140625,22670.740234375,22843.9609375,22843.9609375,90800000.0,2020
SSE Composite Index (Shanghai Stock Exchange),2020-08-12,3327.492919921875,3335.72900390625,3263.264892578125,3319.26611328125,3319.26611328125,378300.0,2020
Euronext 100 (European Stock Exchange),2020-08-12,991.8599853515624,1008.2000122070312,991.0999755859376,1005.7100219726562,1005.7100219726562,217726000.0,2020
Dow Jones Industrial Average (USA),2020-08-12,27860.240234375,28043.890625,27843.3203125,27976.83984375,27976.83984375,340210000.0,2020
S&P 500 Index (USA),2020-08-12,3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3380.35009765625,3772250000.0,2020
Gold Futures,2020-08-12,1923.0,1946.5999755859373,1871.5999755859373,1934.9000244140625,1934.9000244140625,404.0,2020
Crude Oil Futures,2020-08-12,41.619998931884766,42.900001525878906,41.52999877929688,42.66999816894531,42.66999816894531,397831.0,2020
NYSE Composite (New York Stock Exchange),2020-08-13,12914.7001953125,12965.58984375,12885.509765625,12919.150390625,12919.150390625,3438730000.0,2020
NASDAQ Composite,2020-08-13,11026.8603515625,11124.849609375,11007.5,11042.5,11042.5,3480470000.0,2020
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2020-08-13,6280.10009765625,6280.10009765625,6185.60009765625,6185.60009765625,6185.60009765625,515765800.0,2020
Nifty 50 (National Stock Exchange of India),2020-08-13,11334.849609375,11359.2998046875,11269.9501953125,11300.4501953125,11300.4501953125,562400.0,2020
"BSE SENSEX (Bombay Stock Exchange, India)",2020-08-13,38456.640625,38516.8515625,38215.05078125,38310.48828125,38310.48828125,15400.0,2020
^N225,2020-08-13,23123.359375,23316.689453125,23111.5,23249.609375,23249.609375,84800000.0,2020
